20190828165554,10.0.0.2,41984,10.0.0.1,5001,3,0.0-1.0,1310720,10485760
20190828165555,10.0.0.2,41984,10.0.0.1,5001,3,1.0-2.0,1310720,10485760
20190828165556,10.0.0.2,41984,10.0.0.1,5001,3,2.0-3.0,1179648,9437184
20190828165557,10.0.0.2,41984,10.0.0.1,5001,3,3.0-4.0,1310720,10485760
20190828165558,10.0.0.2,41984,10.0.0.1,5001,3,4.0-5.0,1310720,10485760
20190828165559,10.0.0.2,41984,10.0.0.1,5001,3,5.0-6.0,1048576,8388608
20190828165600,10.0.0.2,41984,10.0.0.1,5001,3,6.0-7.0,1179648,9437184
20190828165601,10.0.0.2,41984,10.0.0.1,5001,3,7.0-8.0,1179648,9437184
20190828165602,10.0.0.2,41984,10.0.0.1,5001,3,8.0-9.0,1179648,9437184
20190828165604,10.0.0.2,41984,10.0.0.1,5001,3,9.0-10.0,1310720,10485760
20190828165605,10.0.0.2,41984,10.0.0.1,5001,3,10.0-11.0,1179648,9437184
20190828165606,10.0.0.2,41984,10.0.0.1,5001,3,11.0-12.0,1179648,9437184
20190828165606,10.0.0.2,41984,10.0.0.1,5001,3,12.0-13.0,1179648,9437184
20190828165607,10.0.0.2,41984,10.0.0.1,5001,3,13.0-14.0,1179648,9437184
20190828165608,10.0.0.2,41984,10.0.0.1,5001,3,14.0-15.0,1179648,9437184
20190828165609,10.0.0.2,41984,10.0.0.1,5001,3,15.0-16.0,1048576,8388608
20190828165610,10.0.0.2,41984,10.0.0.1,5001,3,16.0-17.0,1179648,9437184
20190828165611,10.0.0.2,41984,10.0.0.1,5001,3,17.0-18.0,1179648,9437184
20190828165612,10.0.0.2,41984,10.0.0.1,5001,3,18.0-19.0,1179648,9437184
20190828165614,10.0.0.2,41984,10.0.0.1,5001,3,19.0-20.0,1310720,10485760
20190828165615,10.0.0.2,41984,10.0.0.1,5001,3,20.0-21.0,1179648,9437184
20190828165616,10.0.0.2,41984,10.0.0.1,5001,3,21.0-22.0,1179648,9437184
20190828165616,10.0.0.2,41984,10.0.0.1,5001,3,22.0-23.0,1179648,9437184
20190828165617,10.0.0.2,41984,10.0.0.1,5001,3,23.0-24.0,1179648,9437184
20190828165618,10.0.0.2,41984,10.0.0.1,5001,3,24.0-25.0,1179648,9437184
20190828165620,10.0.0.2,41984,10.0.0.1,5001,3,25.0-26.0,1048576,8388608
20190828165620,10.0.0.2,41984,10.0.0.1,5001,3,26.0-27.0,1179648,9437184
20190828165621,10.0.0.2,41984,10.0.0.1,5001,3,27.0-28.0,1179648,9437184
20190828165622,10.0.0.2,41984,10.0.0.1,5001,3,28.0-29.0,1179648,9437184
20190828165624,10.0.0.2,41984,10.0.0.1,5001,3,29.0-30.0,1310720,10485760
20190828165625,10.0.0.2,41984,10.0.0.1,5001,3,30.0-31.0,1179648,9437184
20190828165626,10.0.0.2,41984,10.0.0.1,5001,3,31.0-32.0,1179648,9437184
20190828165626,10.0.0.2,41984,10.0.0.1,5001,3,32.0-33.0,1179648,9437184
20190828165627,10.0.0.2,41984,10.0.0.1,5001,3,33.0-34.0,1179648,9437184
20190828165628,10.0.0.2,41984,10.0.0.1,5001,3,34.0-35.0,1048576,8388608
20190828165630,10.0.0.2,41984,10.0.0.1,5001,3,35.0-36.0,1179648,9437184
20190828165630,10.0.0.2,41984,10.0.0.1,5001,3,36.0-37.0,1179648,9437184
20190828165631,10.0.0.2,41984,10.0.0.1,5001,3,37.0-38.0,1179648,9437184
20190828165632,10.0.0.2,41984,10.0.0.1,5001,3,38.0-39.0,1179648,9437184
20190828165634,10.0.0.2,41984,10.0.0.1,5001,3,39.0-40.0,1310720,10485760
20190828165635,10.0.0.2,41984,10.0.0.1,5001,3,40.0-41.0,1179648,9437184
20190828165636,10.0.0.2,41984,10.0.0.1,5001,3,41.0-42.0,1179648,9437184
20190828165636,10.0.0.2,41984,10.0.0.1,5001,3,42.0-43.0,1179648,9437184
20190828165637,10.0.0.2,41984,10.0.0.1,5001,3,43.0-44.0,1179648,9437184
20190828165638,10.0.0.2,41984,10.0.0.1,5001,3,44.0-45.0,1048576,8388608
20190828165640,10.0.0.2,41984,10.0.0.1,5001,3,45.0-46.0,1179648,9437184
20190828165640,10.0.0.2,41984,10.0.0.1,5001,3,46.0-47.0,1179648,9437184
20190828165641,10.0.0.2,41984,10.0.0.1,5001,3,47.0-48.0,1179648,9437184
20190828165642,10.0.0.2,41984,10.0.0.1,5001,3,48.0-49.0,1179648,9437184
20190828165644,10.0.0.2,41984,10.0.0.1,5001,3,49.0-50.0,1310720,10485760
20190828165645,10.0.0.2,41984,10.0.0.1,5001,3,50.0-51.0,1179648,9437184
20190828165646,10.0.0.2,41984,10.0.0.1,5001,3,51.0-52.0,1179648,9437184
20190828165647,10.0.0.2,41984,10.0.0.1,5001,3,52.0-53.0,1179648,9437184
20190828165647,10.0.0.2,41984,10.0.0.1,5001,3,53.0-54.0,1048576,8388608
20190828165649,10.0.0.2,41984,10.0.0.1,5001,3,54.0-55.0,1179648,9437184
20190828165650,10.0.0.2,41984,10.0.0.1,5001,3,55.0-56.0,1179648,9437184
20190828165650,10.0.0.2,41984,10.0.0.1,5001,3,56.0-57.0,1179648,9437184
20190828165651,10.0.0.2,41984,10.0.0.1,5001,3,57.0-58.0,1179648,9437184
20190828165652,10.0.0.2,41984,10.0.0.1,5001,3,58.0-59.0,1179648,9437184
20190828165654,10.0.0.2,41984,10.0.0.1,5001,3,59.0-60.0,1310720,10485760
20190828165654,10.0.0.2,41984,10.0.0.1,5001,3,0.0-60.3,71434240,9479979
