1571567564.691951,0
1571567564.727313,0
1571567564.753686,0
1571567564.766922,0
1571567564.779807,0
1571567564.793770,0
1571567564.808210,0
1571567564.821724,0
1571567564.836373,0
1571567564.850267,0
1571567564.863343,0
1571567564.876438,0
1571567564.890178,0
1571567564.902826,0
1571567564.915441,0
1571567564.928856,0
1571567564.942659,0
1571567564.955881,0
1571567564.968607,0
1571567564.982119,0
1571567564.996447,0
1571567565.008994,0
1571567565.022272,0
1571567565.035743,0
1571567565.049224,0
1571567565.063960,0
1571567565.077729,0
1571567565.090345,0
1571567565.103561,0
1571567565.118200,0
1571567565.130825,0
1571567565.143469,0
1571567565.156782,0
1571567565.169784,0
1571567565.182625,0
1571567565.195810,0
1571567565.209097,0
1571567565.222182,0
1571567565.234758,0
1571567565.247351,0
1571567565.261069,0
1571567565.274693,0
1571567565.287799,0
1571567565.301401,0
1571567565.315855,0
1571567565.328636,0
1571567565.341696,0
1571567565.355038,0
1571567565.367985,0
1571567565.381021,0
1571567565.395610,0
1571567565.408964,0
1571567565.423667,0
1571567565.437248,0
1571567565.451036,0
1571567565.464060,0
1571567565.478344,0
1571567565.491082,0
1571567565.505798,0
1571567565.519894,0
1571567565.533791,0
1571567565.546865,0
1571567565.559659,0
1571567565.572348,0
1571567565.586466,0
1571567565.599121,0
1571567565.612215,0
1571567565.626627,0
1571567565.639377,0
1571567565.653039,0
1571567565.667174,0
1571567565.681100,0
1571567565.694448,0
1571567565.707681,0
1571567565.721311,0
1571567565.734974,0
1571567565.748979,0
1571567565.761590,0
1571567565.775582,0
1571567565.788534,0
1571567565.804252,0
1571567565.826939,0
1571567565.841616,0
1571567565.854891,0
1571567565.868899,0
1571567565.883967,0
1571567565.899156,0
1571567565.912136,0
1571567565.925434,0
1571567565.940976,0
1571567565.955258,0
1571567565.968888,0
1571567565.982293,0
1571567565.995205,0
1571567566.008910,0
1571567566.021575,0
1571567566.034515,0
1571567566.047620,0
1571567566.060208,0
1571567566.074722,0
1571567566.087614,0
1571567566.100651,0
1571567566.115672,0
1571567566.129272,0
1571567566.142990,0
1571567566.157121,0
