1571564919.382500,0
1571564919.394985,0
1571564919.414394,0
1571564919.427028,0
1571564919.440077,0
1571564919.452940,0
1571564919.466233,0
1571564919.479836,0
1571564919.492486,0
1571564919.505203,0
1571564919.518618,0
1571564919.531159,0
1571564919.544508,0
1571564919.558247,0
1571564919.571047,0
1571564919.583852,0
1571564919.596494,0
1571564919.610546,0
1571564919.624170,0
1571564919.637595,0
1571564919.649924,0
1571564919.662519,0
1571564919.675470,0
1571564919.688365,0
1571564919.701005,0
1571564919.715305,0
1571564919.728820,0
1571564919.742506,0
1571564919.755184,0
1571564919.768794,0
1571564919.782273,0
1571564919.794823,0
1571564919.807859,0
1571564919.823117,0
1571564919.836682,0
1571564919.850367,0
1571564919.863750,0
1571564919.876477,0
1571564919.889480,0
1571564919.902104,0
1571564919.914683,0
1571564919.927886,0
1571564919.940737,0
1571564919.954097,0
1571564919.967437,0
1571564919.981011,0
1571564919.994307,0
1571564920.007443,0
1571564920.021461,0
1571564920.034976,0
1571564920.049185,0
1571564920.061701,0
1571564920.075139,0
1571564920.089007,0
1571564920.102449,0
1571564920.115074,0
1571564920.128918,0
1571564920.142648,0
1571564920.155899,0
1571564920.169585,0
1571564920.183889,0
1571564920.196790,0
1571564920.210060,0
1571564920.222653,0
1571564920.236633,0
1571564920.250132,0
1571564920.262947,0
1571564920.276155,0
1571564920.289752,0
1571564920.302479,0
1571564920.315434,0
1571564920.328790,0
1571564920.341094,0
1571564920.354731,0
1571564920.368516,0
1571564920.381313,0
1571564920.393825,0
1571564920.406596,0
1571564920.419089,0
1571564920.431664,0
1571564920.445224,0
1571564920.458497,0
1571564920.472074,0
1571564920.485074,0
1571564920.497509,0
1571564920.509979,0
1571564920.523074,0
1571564920.536120,0
1571564920.550022,0
1571564920.562683,0
1571564920.575783,0
1571564920.588803,0
1571564920.602205,0
1571564920.615144,0
1571564920.629137,0
1571564920.642368,0
1571564920.655200,0
1571564920.669450,0
1571564920.682199,0
1571564920.695358,0
1571564920.708928,0
1571564920.722738,0
1571564920.735684,0
1571564920.749093,0
1571564920.762503,0
1571564920.775863,0
1571564920.788547,0
1571564920.802841,0
1571564920.815681,0
1571564920.828737,0
1571564920.842861,0
1571564920.855890,0
1571564920.869443,0
1571564920.883695,0
1571564920.897381,0
1571564920.911327,0
1571564920.924192,0
1571564920.937340,0
1571564920.952283,0
1571564920.966956,0
1571564920.980856,0
1571564920.994653,0
1571564921.008642,0
1571564921.022043,0
1571564921.034793,0
1571564921.048854,0
1571564921.061389,0
1571564921.074847,0
1571564921.088658,0
1571564921.101408,0
1571564921.114544,0
1571564921.127235,0
1571564921.140699,0
1571564921.153471,0
1571564921.167746,0
1571564921.180254,0
1571564921.193727,0
1571564921.206832,0
1571564921.220515,0
1571564921.234099,0
1571564921.247122,0
1571564921.260233,0
1571564921.273985,0
1571564921.286886,0
1571564921.299224,0
1571564921.311867,0
1571564921.325546,0
1571564921.338669,0
1571564921.351258,0
1571564921.366180,0
1571564921.379550,0
1571564921.393136,0
1571564921.407393,0
1571564921.420587,0
1571564921.433780,0
1571564921.447047,0
1571564921.460114,0
1571564921.472632,0
1571564921.486694,0
1571564921.500599,0
1571564921.514270,0
1571564921.528147,0
1571564921.541742,0
1571564921.554862,0
1571564921.568190,0
