1571569138.031712,0
1571569138.054908,0
1571569138.068240,0
1571569138.082092,0
1571569138.094756,0
1571569138.107273,0
1571569138.119849,0
1571569138.132278,0
1571569138.144717,0
1571569138.157596,0
1571569138.171032,0
1571569138.185532,0
1571569138.198508,0
1571569138.211372,0
1571569138.225278,0
1571569138.238330,0
1571569138.250877,0
1571569138.263723,0
1571569138.277968,0
1571569138.290576,0
1571569138.303671,0
1571569138.316385,0
1571569138.329822,0
1571569138.342403,0
1571569138.355524,0
1571569138.369597,0
1571569138.383538,0
1571569138.396561,0
1571569138.410401,0
1571569138.423970,0
1571569138.436649,0
1571569138.449094,0
1571569138.461696,0
1571569138.475614,0
1571569138.489781,0
1571569138.502465,0
1571569138.515347,0
1571569138.528610,0
1571569138.541930,0
1571569138.556117,0
1571569138.569817,0
1571569138.582034,0
1571569138.594383,0
1571569138.607458,0
1571569138.621549,0
1571569138.634491,0
1571569138.647631,0
1571569138.659932,0
1571569138.673659,0
1571569138.687409,0
1571569138.699591,0
1571569138.711815,0
1571569138.725932,0
1571569138.739159,0
1571569138.751818,0
1571569138.764292,0
1571569138.776754,0
1571569138.790777,0
1571569138.804313,0
1571569138.819224,0
1571569138.835282,0
1571569138.847580,0
1571569138.861192,0
1571569138.874412,0
1571569138.886899,0
1571569138.901793,0
1571569138.915177,0
1571569138.927490,0
1571569138.941734,0
1571569138.955938,0
1571569138.968587,0
1571569138.982010,0
1571569138.995360,0
1571569139.007816,0
1571569139.021746,0
1571569139.034233,0
1571569139.046511,0
1571569139.059204,0
1571569139.072551,0
1571569139.086838,0
1571569139.107491,0
1571569139.121703,0
1571569139.134368,0
1571569139.156415,0
1571569139.178132,0
1571569139.190708,0
1571569139.205014,0
1571569139.217674,0
1571569139.232305,0
1571569139.244506,0
1571569139.258192,0
1571569139.271205,0
1571569139.284785,0
1571569139.298917,0
1571569139.311209,0
1571569139.324840,0
1571569139.337845,0
1571569139.351797,0
1571569139.365226,0
1571569139.378249,0
1571569139.391019,0
1571569139.403696,0
1571569139.418059,0
1571569139.430540,0
1571569139.442848,0
1571569139.455858,0
1571569139.469543,0
1571569139.481988,0
1571569139.494788,0
1571569139.508238,0
1571569139.521141,0
1571569139.533912,0
1571569139.547900,0
1571569139.561846,0
1571569139.575230,0
1571569139.587861,0
1571569139.600923,0
1571569139.614287,0
1571569139.626879,0
1571569139.641030,0
1571569139.654727,0
1571569139.668532,0
1571569139.682160,0
1571569139.694812,0
1571569139.708510,0
1571569139.722448,0
1571569139.735202,0
1571569139.751002,0
1571569139.764477,0
1571569139.777078,0
1571569139.790660,0
1571569139.804534,0
1571569139.818781,0
1571569139.831393,0
1571569139.844938,0
1571569139.857871,0
1571569139.871864,0
1571569139.884499,0
1571569139.899154,0
1571569139.913175,0
1571569139.926806,0
1571569139.939888,0
1571569139.952592,0
1571569139.967369,0
1571569139.981871,0
1571569139.995777,0
1571569140.008553,0
1571569140.022212,0
1571569140.034835,0
1571569140.050914,0
1571569140.064548,0
1571569140.077826,0
1571569140.090978,0
1571569140.104309,0
1571569140.117046,0
1571569140.129535,0
1571569140.143229,0
1571569140.160547,0
1571569140.173552,0
1571569140.188221,0
1571569140.202249,0
1571569140.214922,0
1571569140.228829,0
1571569140.242674,0
1571569140.255323,0
1571569140.269117,0
1571569140.283130,0
1571569140.296249,0
1571569140.310230,0
1571569140.322719,0
1571569140.335334,0
1571569140.352084,0
1571569140.365464,0
1571569140.378352,0
1571569140.391747,0
1571569140.404738,0
1571569140.418261,0
1571569140.431001,0
1571569140.444689,0
1571569140.458282,0
1571569140.470739,0
1571569140.483360,0
1571569140.498707,0
1571569140.513203,0
1571569140.526694,0
1571569140.539935,0
1571569140.552013,0
1571569140.565314,0
1571569140.577443,0
1571569140.590655,0
1571569140.602496,0
1571569140.614467,0
1571569140.627030,0
1571569140.639556,0
1571569140.653329,0
1571569140.665617,0
1571569140.678233,0
1571569140.690723,0
1571569140.703175,0
1571569140.715199,0
1571569140.727286,0
1571569140.740289,0
1571569140.752179,0
1571569140.764030,0
1571569140.776095,0
1571569140.789127,0
1571569140.802627,0
1571569140.815982,0
1571569140.830014,0
1571569140.843060,0
1571569140.855930,0
1571569140.869268,0
1571569140.882340,0
1571569140.894732,0
1571569140.907856,0
1571569140.921662,0
1571569140.933848,0
1571569140.946209,0
1571569140.959059,0
1571569140.971614,0
1571569140.985180,0
1571569140.998711,0
1571569141.011990,0
1571569141.025308,0
1571569141.039327,0
1571569141.053098,0
1571569141.066872,0
1571569141.080344,0
1571569141.095126,0
1571569141.108756,0
1571569141.122257,0
1571569141.136610,0
1571569141.150768,0
1571569141.174141,0
1571569141.186785,0
1571569141.200285,0
1571569141.214085,0
1571569141.227186,0
1571569141.239844,0
1571569141.253627,0
1571569141.267052,0
1571569141.280202,0
1571569141.292885,0
1571569141.306169,0
1571569141.319726,0
1571569141.333114,0
1571569141.346992,0
1571569141.359716,0
1571569141.373554,0
1571569141.386822,0
1571569141.401101,0
1571569141.413687,0
1571569141.426313,0
1571569141.438999,0
1571569141.453216,0
1571569141.467288,0
1571569141.480156,0
1571569141.493161,0
1571569141.506079,0
1571569141.518892,0
1571569141.531765,0
1571569141.544894,0
1571569141.559024,0
1571569141.571819,0
1571569141.585289,0
1571569141.598945,0
1571569141.611595,0
1571569141.626606,0
1571569141.639997,0
1571569141.653714,0
1571569141.666230,0
1571569141.679044,0
1571569141.693170,0
1571569141.706288,0
1571569141.719446,0
1571569141.732198,0
1571569141.745189,0
1571569141.759019,0
1571569141.772543,0
1571569141.786328,0
1571569141.799682,0
1571569141.813198,0
1571569141.827198,0
1571569141.840211,0
1571569141.853757,0
1571569141.866577,0
1571569141.880199,0
1571569141.892700,0
1571569141.906609,0
1571569141.919389,0
1571569141.933240,0
1571569141.946475,0
1571569141.958917,0
1571569141.971756,0
1571569141.984409,0
1571569141.998155,0
1571569142.010789,0
1571569142.023934,0
1571569142.037702,0
1571569142.050297,0
1571569142.063465,0
1571569142.076928,0
1571569142.089844,0
1571569142.122790,0
1571569142.135424,0
1571569142.149087,0
1571569142.167817,0
1571569142.181818,0
1571569142.194279,0
1571569142.207573,0
1571569142.222218,0
1571569142.234711,0
1571569142.247657,0
1571569142.261547,0
1571569142.276128,0
1571569142.289797,0
1571569142.302435,0
1571569142.315116,0
1571569142.328843,0
1571569142.341884,0
1571569142.354560,0
1571569142.368278,0
1571569142.380745,0
1571569142.393934,0
1571569142.407100,0
1571569142.420234,0
1571569142.433727,0
1571569142.447690,0
1571569142.461260,0
1571569142.475864,0
1571569142.488863,0
1571569142.501524,0
1571569142.515491,0
1571569142.528457,0
1571569142.541925,0
1571569142.554534,0
1571569142.567967,0
1571569142.580699,0
1571569142.593898,0
1571569142.606360,0
1571569142.619437,0
1571569142.633868,0
1571569142.647923,0
1571569142.661679,0
1571569142.675353,0
1571569142.689282,0
1571569142.702903,0
1571569142.717457,0
1571569142.730937,0
1571569142.744620,0
1571569142.757412,0
1571569142.770983,0
1571569142.784517,0
1571569142.797196,0
1571569142.810899,0
1571569142.823430,0
1571569142.836201,0
1571569142.849150,0
1571569142.861841,0
1571569142.875074,0
1571569142.888135,0
1571569142.901665,0
1571569142.915832,0
1571569142.928759,0
1571569142.942255,0
1571569142.956369,0
1571569142.969890,0
1571569142.983445,0
1571569142.997593,0
1571569143.011138,0
1571569143.024748,0
1571569143.038599,0
1571569143.053123,0
1571569143.066689,0
1571569143.080499,0
1571569143.093641,0
1571569143.106948,0
1571569143.121646,0
1571569143.134801,0
1571569143.147681,0
1571569143.161613,0
1571569143.181174,0
1571569143.194612,0
1571569143.208628,0
1571569143.222575,0
1571569143.235440,0
1571569143.248254,0
1571569143.262114,0
1571569143.274802,0
1571569143.288821,0
1571569143.304900,0
1571569143.319273,0
1571569143.333495,0
1571569143.346509,0
1571569143.363077,0
1571569143.376868,0
1571569143.391236,0
1571569143.406534,0
1571569143.420107,0
1571569143.433191,0
1571569143.446268,0
1571569143.460551,0
1571569143.475372,0
1571569143.491019,0
1571569143.504511,0
1571569143.517318,0
1571569143.531427,0
1571569143.544229,0
1571569143.557829,0
1571569143.571564,0
1571569143.587047,0
1571569143.600503,0
1571569143.615311,0
1571569143.628908,0
1571569143.642944,0
1571569143.658387,0
1571569143.672146,0
1571569143.685465,0
1571569143.699129,0
1571569143.712210,0
1571569143.725589,0
1571569143.738644,0
1571569143.752233,0
1571569143.765972,0
1571569143.779014,0
1571569143.793301,0
1571569143.807476,0
1571569143.822672,0
1571569143.836561,0
1571569143.850231,0
1571569143.863247,0
1571569143.876693,0
1571569143.890638,0
1571569143.905118,0
1571569143.918413,0
