1571568924.038704,0
1571568924.051061,0
1571568924.065997,0
1571568924.089299,0
1571568924.102898,0
1571568924.117344,0
1571568924.131648,0
1571568924.145038,0
1571568924.159021,0
1571568924.172175,0
1571568924.184757,0
1571568924.199227,0
1571568924.211565,0
1571568924.223863,0
1571568924.237166,0
1571568924.250236,0
1571568924.263213,0
1571568924.276405,0
1571568924.289201,0
1571568924.302227,0
1571568924.315794,0
1571568924.329260,0
1571568924.343074,0
1571568924.355797,0
1571568924.368835,0
1571568924.382139,0
1571568924.395195,0
1571568924.408127,0
1571568924.421539,0
1571568924.434368,0
1571568924.447836,0
1571568924.461172,0
1571568924.474383,0
1571568924.488323,0
1571568924.501458,0
1571568924.516226,0
1571568924.529613,0
1571568924.542978,0
1571568924.555865,0
1571568924.569847,0
1571568924.582404,0
1571568924.596244,0
1571568924.610987,0
1571568924.624667,0
1571568924.638303,0
1571568924.650604,0
1571568924.663146,0
1571568924.677118,0
1571568924.690622,0
1571568924.702981,0
1571568924.715325,0
1571568924.729243,0
1571568924.742149,0
1571568924.755318,0
1571568924.768990,0
1571568924.783477,0
1571568924.796923,0
1571568924.810441,0
1571568924.824266,0
1571568924.838881,0
1571568924.852437,0
1571568924.864969,0
1571568924.877942,0
1571568924.890598,0
1571568924.905392,0
1571568924.918198,0
1571568924.931529,0
1571568924.945689,0
1571568924.958967,0
1571568924.971150,0
1571568924.984219,0
1571568924.997011,0
1571568925.009956,0
1571568925.022342,0
1571568925.035048,0
1571568925.050975,0
1571568925.064834,0
1571568925.078043,0
1571568925.090502,0
1571568925.103078,0
1571568925.115791,0
1571568925.129935,0
1571568925.142912,0
1571568925.166407,0
1571568925.186177,0
1571568925.200139,0
1571568925.217516,0
1571568925.230632,0
1571568925.243227,0
1571568925.255414,0
1571568925.268636,0
1571568925.281966,0
1571568925.294360,0
1571568925.308110,0
1571568925.321722,0
1571568925.334668,0
1571568925.348573,0
1571568925.362278,0
1571568925.375306,0
1571568925.388783,0
1571568925.401456,0
1571568925.413985,0
1571568925.426751,0
1571568925.439864,0
1571568925.453751,0
1571568925.466346,0
1571568925.478885,0
1571568925.492290,0
1571568925.506723,0
1571568925.519774,0
1571568925.532118,0
1571568925.546277,0
1571568925.559575,0
1571568925.572148,0
1571568925.585812,0
1571568925.599515,0
1571568925.612257,0
1571568925.626709,0
1571568925.640080,0
1571568925.652763,0
1571568925.666381,0
1571568925.679024,0
1571568925.692545,0
1571568925.706222,0
1571568925.718943,0
1571568925.731868,0
1571568925.745366,0
1571568925.759045,0
1571568925.771908,0
1571568925.784953,0
1571568925.798707,0
1571568925.811253,0
