20190830022659,10.0.0.2,44261,10.0.0.1,5001,3,44.0-45.0,5636096,45088768
20190830022700,10.0.0.2,44261,10.0.0.1,5001,3,45.0-46.0,5898240,47185920
20190830022701,10.0.0.2,44261,10.0.0.1,5001,3,46.0-47.0,5505024,44040192
20190830022702,10.0.0.2,44261,10.0.0.1,5001,3,47.0-48.0,5636096,45088768
20190830022703,10.0.0.2,44261,10.0.0.1,5001,3,48.0-49.0,5636096,45088768
20190830022704,10.0.0.2,44261,10.0.0.1,5001,3,49.0-50.0,5898240,47185920
20190830022705,10.0.0.2,44261,10.0.0.1,5001,3,50.0-51.0,5636096,45088768
20190830022706,10.0.0.2,44261,10.0.0.1,5001,3,51.0-52.0,5636096,45088768
20190830022707,10.0.0.2,44261,10.0.0.1,5001,3,52.0-53.0,5898240,47185920
20190830022708,10.0.0.2,44261,10.0.0.1,5001,3,53.0-54.0,5636096,45088768
20190830022709,10.0.0.2,44261,10.0.0.1,5001,3,54.0-55.0,5898240,47185920
20190830022710,10.0.0.2,44261,10.0.0.1,5001,3,55.0-56.0,5898240,47185920
20190830022711,10.0.0.2,44261,10.0.0.1,5001,3,56.0-57.0,5636096,45088768
20190830022712,10.0.0.2,44261,10.0.0.1,5001,3,57.0-58.0,5898240,47185920
20190830022713,10.0.0.2,44261,10.0.0.1,5001,3,58.0-59.0,5636096,45088768
20190830022714,10.0.0.2,44261,10.0.0.1,5001,3,59.0-60.0,5898240,47185920
20190830022714,10.0.0.2,44261,10.0.0.1,5001,3,0.0-60.0,345374720,46025666
