20190830020949,10.0.0.2,41328,10.0.0.1,5001,3,0.0-1.0,1310720,10485760
20190830020950,10.0.0.2,41328,10.0.0.1,5001,3,1.0-2.0,1441792,11534336
20190830020951,10.0.0.2,41328,10.0.0.1,5001,3,2.0-3.0,1179648,9437184
20190830020952,10.0.0.2,41328,10.0.0.1,5001,3,3.0-4.0,1310720,10485760
20190830020953,10.0.0.2,41328,10.0.0.1,5001,3,4.0-5.0,1310720,10485760
20190830020954,10.0.0.2,41328,10.0.0.1,5001,3,5.0-6.0,1179648,9437184
20190830020955,10.0.0.2,41328,10.0.0.1,5001,3,6.0-7.0,1179648,9437184
20190830020956,10.0.0.2,41328,10.0.0.1,5001,3,7.0-8.0,1179648,9437184
20190830020957,10.0.0.2,41328,10.0.0.1,5001,3,8.0-9.0,1179648,9437184
20190830020958,10.0.0.2,41328,10.0.0.1,5001,3,9.0-10.0,1179648,9437184
20190830020959,10.0.0.2,41328,10.0.0.1,5001,3,10.0-11.0,917504,7340032
20190830021000,10.0.0.2,41328,10.0.0.1,5001,3,11.0-12.0,1179648,9437184
20190830021001,10.0.0.2,41328,10.0.0.1,5001,3,12.0-13.0,1179648,9437184
20190830021002,10.0.0.2,41328,10.0.0.1,5001,3,13.0-14.0,1179648,9437184
20190830021003,10.0.0.2,41328,10.0.0.1,5001,3,14.0-15.0,1179648,9437184
20190830021004,10.0.0.2,41328,10.0.0.1,5001,3,15.0-16.0,1179648,9437184
20190830021005,10.0.0.2,41328,10.0.0.1,5001,3,16.0-17.0,1179648,9437184
20190830021006,10.0.0.2,41328,10.0.0.1,5001,3,17.0-18.0,1310720,10485760
20190830021007,10.0.0.2,41328,10.0.0.1,5001,3,18.0-19.0,1179648,9437184
20190830021008,10.0.0.2,41328,10.0.0.1,5001,3,19.0-20.0,1179648,9437184
20190830021009,10.0.0.2,41328,10.0.0.1,5001,3,20.0-21.0,1179648,9437184
20190830021010,10.0.0.2,41328,10.0.0.1,5001,3,21.0-22.0,1179648,9437184
20190830021011,10.0.0.2,41328,10.0.0.1,5001,3,22.0-23.0,1179648,9437184
20190830021012,10.0.0.2,41328,10.0.0.1,5001,3,23.0-24.0,1179648,9437184
20190830021013,10.0.0.2,41328,10.0.0.1,5001,3,24.0-25.0,1310720,10485760
20190830021014,10.0.0.2,41328,10.0.0.1,5001,3,25.0-26.0,1179648,9437184
20190830021015,10.0.0.2,41328,10.0.0.1,5001,3,26.0-27.0,917504,7340032
20190830021016,10.0.0.2,41328,10.0.0.1,5001,3,27.0-28.0,1310720,10485760
20190830021017,10.0.0.2,41328,10.0.0.1,5001,3,28.0-29.0,1179648,9437184
20190830021018,10.0.0.2,41328,10.0.0.1,5001,3,29.0-30.0,1179648,9437184
20190830021019,10.0.0.2,41328,10.0.0.1,5001,3,30.0-31.0,1179648,9437184
20190830021020,10.0.0.2,41328,10.0.0.1,5001,3,31.0-32.0,1179648,9437184
20190830021021,10.0.0.2,41328,10.0.0.1,5001,3,32.0-33.0,1179648,9437184
20190830021022,10.0.0.2,41328,10.0.0.1,5001,3,33.0-34.0,1179648,9437184
20190830021023,10.0.0.2,41328,10.0.0.1,5001,3,34.0-35.0,1310720,10485760
20190830021024,10.0.0.2,41328,10.0.0.1,5001,3,35.0-36.0,917504,7340032
20190830021025,10.0.0.2,41328,10.0.0.1,5001,3,36.0-37.0,1179648,9437184
20190830021026,10.0.0.2,41328,10.0.0.1,5001,3,37.0-38.0,1310720,10485760
20190830021027,10.0.0.2,41328,10.0.0.1,5001,3,38.0-39.0,1179648,9437184
20190830021028,10.0.0.2,41328,10.0.0.1,5001,3,39.0-40.0,1179648,9437184
20190830021029,10.0.0.2,41328,10.0.0.1,5001,3,40.0-41.0,1179648,9437184
20190830021030,10.0.0.2,41328,10.0.0.1,5001,3,41.0-42.0,1179648,9437184
20190830021031,10.0.0.2,41328,10.0.0.1,5001,3,42.0-43.0,1179648,9437184
20190830021032,10.0.0.2,41328,10.0.0.1,5001,3,43.0-44.0,1179648,9437184
20190830021033,10.0.0.2,41328,10.0.0.1,5001,3,44.0-45.0,1310720,10485760
20190830021034,10.0.0.2,41328,10.0.0.1,5001,3,45.0-46.0,917504,7340032
20190830021035,10.0.0.2,41328,10.0.0.1,5001,3,46.0-47.0,1179648,9437184
20190830021036,10.0.0.2,41328,10.0.0.1,5001,3,47.0-48.0,1179648,9437184
20190830021037,10.0.0.2,41328,10.0.0.1,5001,3,48.0-49.0,1310720,10485760
20190830021038,10.0.0.2,41328,10.0.0.1,5001,3,49.0-50.0,1179648,9437184
20190830021039,10.0.0.2,41328,10.0.0.1,5001,3,50.0-51.0,1179648,9437184
20190830021040,10.0.0.2,41328,10.0.0.1,5001,3,51.0-52.0,1179648,9437184
20190830021041,10.0.0.2,41328,10.0.0.1,5001,3,52.0-53.0,1179648,9437184
20190830021042,10.0.0.2,41328,10.0.0.1,5001,3,53.0-54.0,1179648,9437184
20190830021043,10.0.0.2,41328,10.0.0.1,5001,3,54.0-55.0,1048576,8388608
20190830021044,10.0.0.2,41328,10.0.0.1,5001,3,55.0-56.0,1179648,9437184
20190830021045,10.0.0.2,41328,10.0.0.1,5001,3,56.0-57.0,1179648,9437184
20190830021046,10.0.0.2,41328,10.0.0.1,5001,3,57.0-58.0,1179648,9437184
20190830021047,10.0.0.2,41328,10.0.0.1,5001,3,58.0-59.0,1310720,10485760
20190830021048,10.0.0.2,41328,10.0.0.1,5001,3,59.0-60.0,1179648,9437184
20190830021048,10.0.0.2,41328,10.0.0.1,5001,3,0.0-60.3,71434240,9483207
